implementation,solver,problem,num_txn,num_keys,num_values,synth_time_ms,check_time_ms,total_time_ms,initial_synth_clauses,total_synth_clauses,outcome,candidates,runId,endTime
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,7,5,6,2,9,14613,16911,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,8,5,7,2,10,16676,19302,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,8,5,9,2,13,16676,19302,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,8,5,8,3,13,16676,19302,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,9,5,8,2,11,18739,21693,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,9,5,8,2,11,18739,21693,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,9,5,8,2,11,18739,21693,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,10,5,9,2,13,20802,24084,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,10,5,9,2,13,20802,24084,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,10,5,10,2,13,20802,24084,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,3,5,14,1,15,16145,16145,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,3,5,13,1,15,16145,16145,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,3,5,16,1,18,16145,16145,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,4,5,37,16,74,21245,23516,SAT,16,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,4,5,36,16,69,21245,23516,SAT,16,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,4,5,36,16,68,21245,23516,SAT,16,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,5,31,4,39,27615,28398,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,5,30,4,39,27615,28398,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,5,30,4,39,27615,28398,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,6,5,35,1,37,34535,34535,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,6,5,35,1,37,34535,34535,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,6,5,35,1,37,34535,34535,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,7,5,62,12,83,42005,44287,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:47
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,7,5,61,11,82,42005,44287,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,7,5,61,10,81,42005,44287,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,8,5,70,9,82,50025,51829,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,8,5,70,9,82,50025,51829,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,8,5,68,9,81,50025,51829,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,9,5,73,4,78,58615,59356,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,9,5,73,4,78,58615,59356,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,9,5,73,4,78,58615,59356,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,10,5,93,4,98,67737,68558,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,10,5,90,4,96,67737,68558,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,10,5,89,4,95,67737,68558,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,3,5,5,8,18,10892,13776,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,3,5,4,8,17,10892,13776,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,3,5,4,8,17,10892,13776,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:48
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,4,5,16,17,47,13130,22781,SAT,15,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,4,5,16,17,47,13130,22781,SAT,15,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,4,5,17,17,47,13130,22781,SAT,15,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,5,16,10,32,16088,22302,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,5,16,10,31,16088,22302,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,5,16,10,31,16088,22302,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,6,5,32,30,80,19046,39918,SAT,21,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,6,5,32,30,79,19046,39918,SAT,21,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,6,5,32,30,79,19046,39918,SAT,21,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,7,5,50,20,86,22004,43501,SAT,17,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,7,5,50,21,87,22004,43501,SAT,17,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,7,5,50,20,87,22004,43501,SAT,17,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,8,5,25,8,41,24962,37273,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,8,5,25,8,41,24962,37273,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,8,5,24,8,41,24962,37273,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,9,5,16,4,25,27920,34779,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,9,5,16,4,25,27920,34779,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,9,5,17,4,26,27920,34779,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:49
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,10,5,63,20,97,30878,54387,SAT,14,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,10,5,63,19,97,30878,54387,SAT,14,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,10,5,63,19,98,30878,54387,SAT,14,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,3,5,9,2,12,17134,17134,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,3,5,9,2,12,17134,17134,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,3,5,10,2,13,17134,17134,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,4,5,15,1,17,26705,26705,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,4,5,14,1,16,26705,26705,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,4,5,12,1,14,26705,26705,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,5,18,1,20,39696,39696,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,5,18,1,19,39696,39696,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,5,18,1,20,39696,39696,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,6,5,25,1,27,55387,55387,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,6,5,25,1,27,55387,55387,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,6,5,25,1,27,55387,55387,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,7,5,36,4,42,73778,77509,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,7,5,43,6,51,73778,77509,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,7,5,76,5,83,73778,77509,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,8,5,46,4,51,94869,94869,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,8,5,46,5,51,94869,94869,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,8,5,47,5,53,94869,94869,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,9,5,62,2,65,118670,118670,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,9,5,61,2,64,118670,118670,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,9,5,62,2,64,118670,118670,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:50
all,GLUCOSE,RA_tap_b	RA_ax_b,5,10,5,76,2,79,145162,145162,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_tap_b	RA_ax_b,5,10,5,78,2,80,145162,145162,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_tap_b	RA_ax_b,5,10,5,75,2,78,145162,145162,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,3,5,12,6,20,9892,10590,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,3,5,10,3,14,9892,10590,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,3,5,4,5,10,9892,10590,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,4,5,5,4,11,12095,12733,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,4,5,7,4,13,12095,12733,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,4,5,15,8,25,12095,12733,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,5,8,5,15,15018,16068,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,5,6,6,15,15018,16068,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,5,17,12,32,15018,16068,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,6,5,8,2,13,17941,19329,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,6,5,8,2,12,17941,19329,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,6,5,8,2,12,17941,19329,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,7,5,10,2,14,20864,22482,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,7,5,9,2,13,20864,22482,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,7,5,10,2,14,20864,22482,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,8,5,11,3,15,23787,25635,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,8,5,14,3,18,23787,25635,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,8,5,11,2,15,23787,25635,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,9,5,12,3,17,26710,28788,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,9,5,12,3,17,26710,28788,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,9,5,12,3,17,26710,28788,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,10,5,14,3,18,29633,31941,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,10,5,14,3,18,29633,31941,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_b	CC_ax_c,5,10,5,14,3,19,29633,31941,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,3,5,4,2,7,10065,10065,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,3,5,4,2,7,10065,10065,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,3,5,4,2,7,10065,10065,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,4,5,5,1,6,11639,11639,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,4,5,5,1,7,11639,11639,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,4,5,13,1,15,11639,11639,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,5,5,15,1,17,13933,13933,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,5,5,16,1,18,13933,13933,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,5,5,15,1,17,13933,13933,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,6,5,22,3,27,16227,19428,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,6,5,12,3,17,16227,19428,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,6,5,12,3,17,16227,19428,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,7,5,17,6,27,18521,22733,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,7,5,16,6,26,18521,22733,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,7,5,17,6,26,18521,22733,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,8,5,15,4,20,20815,25076,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,8,5,14,4,19,20815,25076,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,8,5,14,4,20,20815,25076,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,9,5,12,2,14,23119,23119,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,9,5,12,2,14,23119,23119,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:51
all,GLUCOSE,RA_ax_c	CC_ax_b,5,9,5,12,2,14,23119,23119,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,RA_ax_c	CC_ax_b,5,10,5,16,4,21,25414,25414,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,RA_ax_c	CC_ax_b,5,10,5,13,3,17,25414,25414,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,RA_ax_c	CC_ax_b,5,10,5,13,3,17,25414,25414,SAT,1,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,3,5,5,3,10,11422,12483,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,3,5,4,3,9,11422,12483,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,3,5,4,3,9,11422,12483,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,4,5,5,2,9,13625,14264,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,4,5,6,2,9,13625,14264,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,4,5,6,2,9,13625,14264,SAT,2,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,5,5,11,6,22,16548,19270,SAT,6,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,5,5,10,6,22,16548,19270,SAT,6,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,5,5,10,6,21,16548,19270,SAT,6,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,6,5,14,11,36,19471,25596,SAT,11,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,6,5,14,11,36,19471,25596,SAT,11,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,6,5,14,11,36,19471,25596,SAT,11,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,7,5,11,4,19,22394,25026,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,7,5,11,4,19,22394,25026,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,7,5,12,4,19,22394,25026,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,8,5,41,18,75,25317,34817,SAT,18,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,8,5,40,18,74,25317,34817,SAT,18,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,8,5,41,18,74,25317,34817,SAT,18,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,9,5,20,7,35,28240,34146,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,9,5,20,7,35,28240,34146,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,9,5,20,7,35,28240,34146,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,10,5,32,10,52,31163,40364,SAT,9,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,10,5,33,10,53,31163,40364,SAT,9,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_b	PC_ax_c,5,10,5,42,11,63,31163,40364,SAT,9,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_c	PC_ax_b,5,3,5,11,10,26,10058,14776,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_c	PC_ax_b,5,3,5,11,11,26,10058,14776,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_c	PC_ax_b,5,3,5,11,11,26,10058,14776,SAT,5,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_c	PC_ax_b,5,4,5,14,11,28,11632,17329,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_c	PC_ax_b,5,4,5,14,9,26,11632,17329,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:52
all,GLUCOSE,CC_ax_c	PC_ax_b,5,4,5,14,9,26,11632,17329,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,5,5,31,18,55,13926,26136,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,5,5,26,14,46,13926,26136,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,5,5,27,14,48,13926,26136,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,6,5,40,23,72,16220,29546,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,6,5,48,24,81,16220,29546,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,6,5,35,20,64,16220,29546,SAT,8,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,7,5,32,16,53,18514,31938,SAT,6,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,7,5,29,14,50,18514,31938,SAT,6,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,7,5,30,15,50,18514,31938,SAT,6,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,8,5,26,12,41,20808,29990,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,8,5,25,12,41,20808,29990,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,8,5,26,13,41,20808,29990,SAT,4,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,9,5,21,10,34,23112,32453,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,9,5,21,10,33,23112,32453,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,9,5,21,10,33,23112,32453,SAT,3,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,10,5,57,23,88,25407,46892,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:53
all,GLUCOSE,CC_ax_c	PC_ax_b,5,10,5,58,23,87,25407,46892,SAT,7,30/03/2026 05:34:41,30/03/2026 05:34:53
